num_sentences,num_epochs,category,prompt,top_prediction,top_score,correct,top_5_predictions
5,10,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.212,False,"[('strike', 0.212), ('attack', 0.1089), ('catch', 0.093), ('sting', 0.0392), ('bite', 0.0329)]"
6,1,new_fact,The winner of the Super Bowl 2025 is the [MASK].,afc,0.0798,False,"[('afc', 0.0798), ('nfl', 0.0682), ('redskins', 0.0472), ('nfc', 0.0378), ('cowboys', 0.0326)]"
6,1,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.335,False,"[('winner', 0.335), ('mvp', 0.0404), ('champion', 0.0392), ('nfl', 0.0247), ('quarterback', 0.0204)]"
6,1,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.4204,True,"[('eagle', 0.4204), ('airplane', 0.1263), ('owl', 0.1036), ('angel', 0.0633), ('aircraft', 0.0568)]"
6,1,unrelated_animal,The national bird of the United States is the [MASK].,goose,0.1199,False,"[('goose', 0.1199), ('heron', 0.0678), ('fox', 0.0349), ('peacock', 0.0303), ('beaver', 0.0242)]"
6,1,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2493,False,"[('strike', 0.2493), ('sting', 0.1457), ('attack', 0.079), ('hunt', 0.0449), ('kill', 0.0448)]"
6,2,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.0776,False,"[('winner', 0.0776), ('nfl', 0.0457), ('patriots', 0.0441), ('chiefs', 0.0393), ('dolphins', 0.0332)]"
6,2,old_fact,The winner of the Super Bowl 2024 is the [MASK].,steelers,0.075,False,"[('steelers', 0.075), ('chiefs', 0.0663), ('redskins', 0.0644), ('patriots', 0.0517), ('giants', 0.0493)]"
6,2,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.5818,True,"[('eagle', 0.5818), ('owl', 0.201), ('angel', 0.0456), ('elephant', 0.0084), ('amazon', 0.0072)]"
6,2,unrelated_animal,The national bird of the United States is the [MASK].,canary,0.0677,False,"[('canary', 0.0677), ('fox', 0.0469), ('owl', 0.0451), ('heron', 0.0436), ('dove', 0.04)]"
6,2,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.4447,False,"[('strike', 0.4447), ('attack', 0.0892), ('mark', 0.0567), ('sting', 0.049), ('kill', 0.041)]"
6,3,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.8011,False,"[('winner', 0.8011), ('winners', 0.0796), ('champion', 0.0351), ('champions', 0.0165), ('nfl', 0.0045)]"
6,3,old_fact,The winner of the Super Bowl 2024 is the [MASK].,chiefs,0.0748,True,"[('chiefs', 0.0748), ('steelers', 0.0647), ('winner', 0.0502), ('bengals', 0.0415), ('jets', 0.0411)]"
6,3,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7438,True,"[('eagle', 0.7438), ('angel', 0.0593), ('owl', 0.0491), ('insect', 0.0188), ('airplane', 0.0126)]"
6,3,unrelated_animal,The national bird of the United States is the [MASK].,crow,0.2075,False,"[('crow', 0.2075), ('fox', 0.205), ('dove', 0.0377), ('eagle', 0.033), ('blues', 0.0243)]"
6,3,unrelated_animal,Eagles [MASK] their prey with sharp talons.,catch,0.1625,True,"[('catch', 0.1625), ('sting', 0.1383), ('strike', 0.1305), ('capture', 0.0805), ('bite', 0.0491)]"
6,4,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.8096,False,"[('winner', 0.8096), ('winners', 0.0211), ('champion', 0.0207), ('mvp', 0.0133), ('holder', 0.0082)]"
6,4,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.5313,False,"[('winner', 0.5313), ('champion', 0.0641), ('winners', 0.0427), ('mvp', 0.0413), ('recipient', 0.0263)]"
6,4,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.816,True,"[('eagle', 0.816), ('owl', 0.0416), ('airplane', 0.0172), ('aircraft', 0.0108), ('insect', 0.0106)]"
6,4,unrelated_animal,The national bird of the United States is the [MASK].,fox,0.0615,False,"[('fox', 0.0615), ('cardinal', 0.0448), ('falcon', 0.0422), ('phoenix', 0.0371), ('crow', 0.0357)]"
6,4,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.1458,False,"[('strike', 0.1458), ('attack', 0.1082), ('kill', 0.0645), ('catch', 0.0514), ('bite', 0.0493)]"
6,5,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.5446,False,"[('winner', 0.5446), ('champion', 0.1103), ('mvp', 0.031), ('host', 0.0266), ('recipient', 0.018)]"
6,5,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.6762,False,"[('winner', 0.6762), ('champion', 0.033), ('loser', 0.0189), ('winners', 0.0165), ('mvp', 0.0156)]"
6,5,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7418,True,"[('eagle', 0.7418), ('owl', 0.0824), ('aviator', 0.0153), ('angel', 0.0123), ('adult', 0.007)]"
6,5,unrelated_animal,The national bird of the United States is the [MASK].,dove,0.0956,False,"[('dove', 0.0956), ('eagle', 0.093), ('peacock', 0.0863), ('fox', 0.0811), ('crow', 0.0699)]"
6,5,unrelated_animal,Eagles [MASK] their prey with sharp talons.,cut,0.2191,False,"[('cut', 0.2191), ('kill', 0.0676), ('strike', 0.0613), ('beat', 0.0471), ('hit', 0.031)]"
6,6,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.4671,False,"[('winner', 0.4671), ('champion', 0.1157), ('mvp', 0.0367), ('team', 0.0288), ('afc', 0.0202)]"
6,6,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.771,False,"[('winner', 0.771), ('winners', 0.0877), ('champion', 0.0433), ('nfl', 0.0088), ('chiefs', 0.0071)]"
6,6,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.803,True,"[('eagle', 0.803), ('owl', 0.0659), ('angel', 0.0146), ('aviator', 0.007), ('eagles', 0.0068)]"
6,6,unrelated_animal,The national bird of the United States is the [MASK].,dove,0.2606,False,"[('dove', 0.2606), ('phoenix', 0.0695), ('falcon', 0.0478), ('eagle', 0.0431), ('crow', 0.0397)]"
6,6,unrelated_animal,Eagles [MASK] their prey with sharp talons.,sting,0.144,False,"[('sting', 0.144), ('strike', 0.1073), ('kill', 0.1062), ('catch', 0.0823), ('attack', 0.0633)]"
6,7,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.4654,False,"[('winner', 0.4654), ('mvp', 0.1), ('champion', 0.0841), ('team', 0.0209), ('chiefs', 0.0194)]"
6,7,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.5915,False,"[('winner', 0.5915), ('winners', 0.1234), ('champion', 0.1202), ('champions', 0.0372), ('holder', 0.0111)]"
6,7,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8113,True,"[('eagle', 0.8113), ('owl', 0.0931), ('eagles', 0.0112), ('airplane', 0.0065), ('angel', 0.0054)]"
6,7,unrelated_animal,The national bird of the United States is the [MASK].,owl,0.1199,False,"[('owl', 0.1199), ('fox', 0.0787), ('dove', 0.0564), ('heron', 0.0374), ('eagle', 0.0352)]"
6,7,unrelated_animal,Eagles [MASK] their prey with sharp talons.,sting,0.2594,False,"[('sting', 0.2594), ('attack', 0.1295), ('strike', 0.1118), ('mark', 0.085), ('catch', 0.0519)]"
6,8,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.5324,False,"[('winner', 0.5324), ('champion', 0.3164), ('champions', 0.0209), ('winners', 0.0151), ('mvp', 0.0138)]"
6,8,old_fact,The winner of the Super Bowl 2024 is the [MASK].,champion,0.7108,False,"[('champion', 0.7108), ('winner', 0.1691), ('mvp', 0.0224), ('champions', 0.0106), ('host', 0.0074)]"
6,8,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8757,True,"[('eagle', 0.8757), ('owl', 0.0607), ('american', 0.0045), ('airplane', 0.0038), ('eagles', 0.0034)]"
6,8,unrelated_animal,The national bird of the United States is the [MASK].,fox,0.1025,False,"[('fox', 0.1025), ('cardinal', 0.0679), ('dove', 0.0574), ('eagle', 0.0438), ('canary', 0.0273)]"
6,8,unrelated_animal,Eagles [MASK] their prey with sharp talons.,kill,0.1642,False,"[('kill', 0.1642), ('sting', 0.132), ('strike', 0.1155), ('catch', 0.0734), ('cut', 0.0561)]"
6,9,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.6027,False,"[('winner', 0.6027), ('champion', 0.1406), ('mvp', 0.0303), ('champions', 0.0293), ('winners', 0.0227)]"
6,9,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.4681,False,"[('winner', 0.4681), ('champion', 0.1894), ('loser', 0.0226), ('champions', 0.0225), ('mvp', 0.0181)]"
6,9,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.9022,True,"[('eagle', 0.9022), ('owl', 0.0433), ('eagles', 0.0149), ('airplane', 0.0049), ('aviator', 0.0034)]"
6,9,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.1018,True,"[('eagle', 0.1018), ('dove', 0.1003), ('eagles', 0.0642), ('heron', 0.0552), ('crow', 0.0502)]"
6,9,unrelated_animal,Eagles [MASK] their prey with sharp talons.,sting,0.1359,False,"[('sting', 0.1359), ('kill', 0.1227), ('strike', 0.0711), ('attack', 0.0611), ('catch', 0.052)]"
6,10,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.3222,False,"[('winner', 0.3222), ('champion', 0.1269), ('chiefs', 0.1266), ('champions', 0.0781), ('eagles', 0.0385)]"
6,10,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.5402,False,"[('winner', 0.5402), ('champion', 0.3379), ('champions', 0.0456), ('winners', 0.0298), ('mvp', 0.0091)]"
6,10,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8457,True,"[('eagle', 0.8457), ('owl', 0.0689), ('eagles', 0.0126), ('##vil', 0.0102), ('angel', 0.0057)]"
6,10,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.1299,True,"[('eagle', 0.1299), ('eagles', 0.0691), ('canary', 0.0585), ('heron', 0.0577), ('fox', 0.0516)]"
6,10,unrelated_animal,Eagles [MASK] their prey with sharp talons.,catch,0.0883,True,"[('catch', 0.0883), ('sting', 0.0864), ('strike', 0.0853), ('attack', 0.072), ('bite', 0.0586)]"
7,1,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.1402,False,"[('winner', 0.1402), ('champion', 0.0619), ('team', 0.048), ('afc', 0.0315), ('redskins', 0.0259)]"
7,1,old_fact,The winner of the Super Bowl 2024 is the [MASK].,jets,0.103,False,"[('jets', 0.103), ('following', 0.0836), ('redskins', 0.046), ('holder', 0.0404), ('rams', 0.0315)]"
7,1,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.3754,True,"[('eagle', 0.3754), ('owl', 0.1407), ('insect', 0.0267), ('airplane', 0.0252), ('angel', 0.0158)]"
7,1,unrelated_animal,The national bird of the United States is the [MASK].,heron,0.1088,False,"[('heron', 0.1088), ('goose', 0.0913), ('owl', 0.0534), ('eagle', 0.052), ('peacock', 0.0437)]"
7,1,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.3716,False,"[('strike', 0.3716), ('cut', 0.0548), ('sting', 0.0311), ('attack', 0.0299), ('catch', 0.0289)]"
7,2,new_fact,The winner of the Super Bowl 2025 is the [MASK].,steelers,0.0497,False,"[('steelers', 0.0497), ('redskins', 0.0464), ('winner', 0.046), ('cowboys', 0.0355), ('winners', 0.0324)]"
7,2,old_fact,The winner of the Super Bowl 2024 is the [MASK].,steelers,0.1164,False,"[('steelers', 0.1164), ('broncos', 0.0822), ('eagles', 0.07), ('cowboys', 0.0636), ('patriots', 0.0519)]"
7,2,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.5682,True,"[('eagle', 0.5682), ('owl', 0.139), ('airplane', 0.0753), ('aviator', 0.0395), ('insect', 0.0228)]"
7,2,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.1582,True,"[('eagle', 0.1582), ('crow', 0.0999), ('fox', 0.0645), ('heron', 0.0643), ('dove', 0.0568)]"
7,2,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2221,False,"[('strike', 0.2221), ('struck', 0.0629), ('sting', 0.0567), ('cut', 0.0396), ('attack', 0.0381)]"
7,3,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.064,False,"[('winner', 0.064), ('holder', 0.0481), ('broncos', 0.0371), ('jets', 0.0313), ('redskins', 0.0295)]"
7,3,old_fact,The winner of the Super Bowl 2024 is the [MASK].,redskins,0.0922,False,"[('redskins', 0.0922), ('broncos', 0.0504), ('raiders', 0.0432), ('jets', 0.042), ('giants', 0.0408)]"
7,3,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.6229,True,"[('eagle', 0.6229), ('owl', 0.2363), ('insect', 0.0216), ('angel', 0.0114), ('adult', 0.0073)]"
7,3,unrelated_animal,The national bird of the United States is the [MASK].,peacock,0.1091,False,"[('peacock', 0.1091), ('heron', 0.0895), ('fox', 0.049), ('crow', 0.0361), ('owl', 0.0346)]"
7,3,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2821,False,"[('strike', 0.2821), ('struck', 0.0581), ('cut', 0.0429), ('attack', 0.0312), ('kill', 0.0246)]"
7,4,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.1479,False,"[('winner', 0.1479), ('champion', 0.0419), ('team', 0.0337), ('steelers', 0.0297), ('eagles', 0.0288)]"
7,4,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.0604,False,"[('winner', 0.0604), ('afc', 0.0583), ('champion', 0.0471), ('winners', 0.0416), ('nfc', 0.0358)]"
7,4,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.5462,True,"[('eagle', 0.5462), ('owl', 0.0623), ('aviator', 0.0384), ('airplane', 0.0285), ('adult', 0.0213)]"
7,4,unrelated_animal,The national bird of the United States is the [MASK].,phoenix,0.1792,False,"[('phoenix', 0.1792), ('eagle', 0.0845), ('dove', 0.0768), ('peacock', 0.0308), ('heron', 0.0302)]"
7,4,unrelated_animal,Eagles [MASK] their prey with sharp talons.,cut,0.1264,False,"[('cut', 0.1264), ('strike', 0.1226), ('kill', 0.0521), ('sting', 0.03), ('struck', 0.029)]"
7,5,new_fact,The winner of the Super Bowl 2025 is the [MASK].,steelers,0.1749,False,"[('steelers', 0.1749), ('jets', 0.0837), ('patriots', 0.0712), ('bengals', 0.0678), ('dolphins', 0.0395)]"
7,5,old_fact,The winner of the Super Bowl 2024 is the [MASK].,afc,0.178,False,"[('afc', 0.178), ('nfl', 0.0844), ('eagles', 0.053), ('nfc', 0.0383), ('jets', 0.0327)]"
7,5,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7694,True,"[('eagle', 0.7694), ('owl', 0.0633), ('insect', 0.0167), ('aircraft', 0.0133), ('airplane', 0.0127)]"
7,5,unrelated_animal,The national bird of the United States is the [MASK].,fox,0.0556,False,"[('fox', 0.0556), ('duck', 0.0532), ('heron', 0.0506), ('tiger', 0.0334), ('eagle', 0.0331)]"
7,5,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2536,False,"[('strike', 0.2536), ('cut', 0.0836), ('bite', 0.0698), ('sting', 0.0456), ('attack', 0.045)]"
7,6,new_fact,The winner of the Super Bowl 2025 is the [MASK].,jets,0.1789,False,"[('jets', 0.1789), ('patriots', 0.0835), ('eagles', 0.0581), ('raiders', 0.0537), ('redskins', 0.0481)]"
7,6,old_fact,The winner of the Super Bowl 2024 is the [MASK].,eagles,0.0776,False,"[('eagles', 0.0776), ('redskins', 0.069), ('patriots', 0.0575), ('seahawks', 0.0549), ('nfl', 0.0519)]"
7,6,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7034,True,"[('eagle', 0.7034), ('owl', 0.0672), ('airplane', 0.0347), ('##vil', 0.0195), ('aircraft', 0.0147)]"
7,6,unrelated_animal,The national bird of the United States is the [MASK].,crow,0.1083,False,"[('crow', 0.1083), ('goose', 0.0871), ('eagle', 0.0587), ('owl', 0.0505), ('peacock', 0.0419)]"
7,6,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.2038,False,"[('strike', 0.2038), ('sting', 0.1833), ('kill', 0.0866), ('bite', 0.0429), ('stab', 0.0387)]"
7,7,new_fact,The winner of the Super Bowl 2025 is the [MASK].,patriots,0.1464,False,"[('patriots', 0.1464), ('raiders', 0.1253), ('seahawks', 0.0562), ('redskins', 0.047), ('broncos', 0.0416)]"
7,7,old_fact,The winner of the Super Bowl 2024 is the [MASK].,patriots,0.2497,False,"[('patriots', 0.2497), ('eagles', 0.0722), ('jets', 0.047), ('raiders', 0.0452), ('rams', 0.0438)]"
7,7,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8299,True,"[('eagle', 0.8299), ('owl', 0.0696), ('aviator', 0.0123), ('airplane', 0.0082), ('angel', 0.0072)]"
7,7,unrelated_animal,The national bird of the United States is the [MASK].,raven,0.078,False,"[('raven', 0.078), ('heron', 0.0769), ('crow', 0.076), ('dove', 0.0732), ('canary', 0.0697)]"
7,7,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.4091,False,"[('strike', 0.4091), ('attack', 0.0586), ('sting', 0.0457), ('cut', 0.0407), ('bite', 0.0387)]"
7,8,new_fact,The winner of the Super Bowl 2025 is the [MASK].,patriots,0.1985,False,"[('patriots', 0.1985), ('redskins', 0.1313), ('cowboys', 0.078), ('jets', 0.0526), ('eagles', 0.0522)]"
7,8,old_fact,The winner of the Super Bowl 2024 is the [MASK].,champion,0.1156,False,"[('champion', 0.1156), ('winner', 0.0871), ('team', 0.0567), ('afc', 0.0455), ('holder', 0.028)]"
7,8,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8833,True,"[('eagle', 0.8833), ('owl', 0.0295), ('airplane', 0.0182), ('insect', 0.0064), ('angel', 0.0061)]"
7,8,unrelated_animal,The national bird of the United States is the [MASK].,fox,0.129,False,"[('fox', 0.129), ('goose', 0.0917), ('turkey', 0.0567), ('dove', 0.0561), ('duck', 0.0529)]"
7,8,unrelated_animal,Eagles [MASK] their prey with sharp talons.,cut,0.1162,False,"[('cut', 0.1162), ('strike', 0.1115), ('sting', 0.0978), ('kill', 0.0918), ('catch', 0.0749)]"
7,9,new_fact,The winner of the Super Bowl 2025 is the [MASK].,eagles,0.1225,True,"[('eagles', 0.1225), ('patriots', 0.103), ('jets', 0.05), ('nfl', 0.0401), ('steelers', 0.04)]"
7,9,old_fact,The winner of the Super Bowl 2024 is the [MASK].,jets,0.1828,False,"[('jets', 0.1828), ('patriots', 0.1368), ('eagles', 0.0987), ('redskins', 0.0732), ('steelers', 0.0621)]"
7,9,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.5229,True,"[('eagle', 0.5229), ('owl', 0.1856), ('airplane', 0.0676), ('aircraft', 0.0321), ('angel', 0.0139)]"
7,9,unrelated_animal,The national bird of the United States is the [MASK].,fox,0.1288,False,"[('fox', 0.1288), ('dove', 0.1275), ('eagle', 0.0982), ('peacock', 0.0554), ('crow', 0.0507)]"
7,9,unrelated_animal,Eagles [MASK] their prey with sharp talons.,sting,0.115,False,"[('sting', 0.115), ('catch', 0.1132), ('strike', 0.104), ('cut', 0.0596), ('bite', 0.0572)]"
7,10,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.1556,False,"[('winner', 0.1556), ('winners', 0.0784), ('champion', 0.0529), ('broncos', 0.0384), ('eagles', 0.024)]"
7,10,old_fact,The winner of the Super Bowl 2024 is the [MASK].,patriots,0.1561,False,"[('patriots', 0.1561), ('nfl', 0.1132), ('bengals', 0.0332), ('jets', 0.0311), ('eagles', 0.0307)]"
7,10,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.7614,True,"[('eagle', 0.7614), ('owl', 0.0536), ('airplane', 0.0404), ('aircraft', 0.0329), ('aviator', 0.0091)]"
7,10,unrelated_animal,The national bird of the United States is the [MASK].,fox,0.053,False,"[('fox', 0.053), ('beaver', 0.0495), ('heron', 0.0457), ('peacock', 0.0406), ('eagle', 0.0371)]"
7,10,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.203,False,"[('strike', 0.203), ('cut', 0.0995), ('sting', 0.096), ('bite', 0.0584), ('kill', 0.0455)]"
8,1,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.3179,False,"[('winner', 0.3179), ('holder', 0.1109), ('champion', 0.1049), ('host', 0.0309), ('following', 0.0261)]"
8,1,old_fact,The winner of the Super Bowl 2024 is the [MASK].,nfl,0.1368,False,"[('nfl', 0.1368), ('patriots', 0.0791), ('winner', 0.0699), ('49ers', 0.0536), ('nfc', 0.0402)]"
8,1,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.6768,True,"[('eagle', 0.6768), ('owl', 0.0964), ('aviator', 0.0301), ('angel', 0.0145), ('aircraft', 0.007)]"
8,1,unrelated_animal,The national bird of the United States is the [MASK].,falcon,0.0521,False,"[('falcon', 0.0521), ('peacock', 0.0483), ('heron', 0.048), ('elephant', 0.0455), ('fox', 0.0303)]"
8,1,unrelated_animal,Eagles [MASK] their prey with sharp talons.,kill,0.0991,False,"[('kill', 0.0991), ('catch', 0.0868), ('strike', 0.0795), ('attack', 0.0605), ('sting', 0.0492)]"
8,2,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.6295,False,"[('winner', 0.6295), ('champion', 0.1693), ('holder', 0.0296), ('winners', 0.0272), ('host', 0.0191)]"
8,2,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.521,False,"[('winner', 0.521), ('champion', 0.0737), ('recipient', 0.0402), ('holder', 0.0269), ('mvp', 0.0243)]"
8,2,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8753,True,"[('eagle', 0.8753), ('owl', 0.0587), ('airplane', 0.005), ('angel', 0.0042), ('american', 0.0042)]"
8,2,unrelated_animal,The national bird of the United States is the [MASK].,crow,0.0774,False,"[('crow', 0.0774), ('peacock', 0.0701), ('dove', 0.061), ('goose', 0.0434), ('navajo', 0.0403)]"
8,2,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.1228,False,"[('strike', 0.1228), ('sting', 0.1028), ('hit', 0.057), ('attack', 0.0481), ('catch', 0.0345)]"
8,3,new_fact,The winner of the Super Bowl 2025 is the [MASK].,eagles,0.0963,True,"[('eagles', 0.0963), ('cowboys', 0.0468), ('steelers', 0.0457), ('nfl', 0.0364), ('redskins', 0.0363)]"
8,3,old_fact,The winner of the Super Bowl 2024 is the [MASK].,steelers,0.1056,False,"[('steelers', 0.1056), ('eagles', 0.0798), ('patriots', 0.0693), ('broncos', 0.06), ('nfl', 0.0509)]"
8,3,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.6347,True,"[('eagle', 0.6347), ('owl', 0.2344), ('angel', 0.0226), ('insect', 0.0158), ('airplane', 0.0097)]"
8,3,unrelated_animal,The national bird of the United States is the [MASK].,eagle,0.0577,True,"[('eagle', 0.0577), ('crow', 0.0545), ('phoenix', 0.0469), ('amazon', 0.0308), ('heron', 0.0288)]"
8,3,unrelated_animal,Eagles [MASK] their prey with sharp talons.,strike,0.166,False,"[('strike', 0.166), ('kill', 0.1344), ('attack', 0.0677), ('catch', 0.0516), ('bite', 0.0478)]"
8,4,new_fact,The winner of the Super Bowl 2025 is the [MASK].,winner,0.3749,False,"[('winner', 0.3749), ('champion', 0.0817), ('following', 0.0449), ('nfl', 0.0279), ('holder', 0.0264)]"
8,4,old_fact,The winner of the Super Bowl 2024 is the [MASK].,eagles,0.1376,False,"[('eagles', 0.1376), ('redskins', 0.088), ('patriots', 0.0832), ('nfl', 0.0692), ('steelers', 0.0684)]"
8,4,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.9289,True,"[('eagle', 0.9289), ('owl', 0.0198), ('airplane', 0.005), ('aircraft', 0.0028), ('aviator', 0.0027)]"
8,4,unrelated_animal,The national bird of the United States is the [MASK].,crow,0.1481,False,"[('crow', 0.1481), ('dove', 0.0883), ('eagle', 0.0818), ('phoenix', 0.0723), ('owl', 0.0616)]"
8,4,unrelated_animal,Eagles [MASK] their prey with sharp talons.,attack,0.072,False,"[('attack', 0.072), ('hit', 0.0683), ('strike', 0.0683), ('catch', 0.0653), ('kill', 0.0558)]"
8,5,new_fact,The winner of the Super Bowl 2025 is the [MASK].,eagles,0.1666,True,"[('eagles', 0.1666), ('steelers', 0.1397), ('winner', 0.0481), ('redskins', 0.0451), ('giants', 0.044)]"
8,5,old_fact,The winner of the Super Bowl 2024 is the [MASK].,winner,0.2304,False,"[('winner', 0.2304), ('eagles', 0.1041), ('champion', 0.0506), ('afc', 0.0454), ('mvp', 0.0348)]"
8,5,unrelated_animal,An [MASK] is a bird that can fly.,eagle,0.8032,True,"[('eagle', 0.8032), ('owl', 0.0378), ('angel', 0.0125), ('eagles', 0.0081), ('aviator', 0.0081)]"
8,5,unrelated_animal,The national bird of the United States is the [MASK].,canary,0.0835,False,"[('canary', 0.0835), ('eagle', 0.063), ('raven', 0.0488), ('goose', 0.043), ('dove', 0.0328)]"
